pdf,article_id,compound_id,smiles,target_type,target_relation,target_value,target_units,bacteria,page,evidence_id,source_kind,source_text,compound_mention,compound_label_found,extractor,confidence,raw_value,raw_units,normalized_value,normalized_units,duplicate_status,duplicate_count,value_mismatch
1570180811666140725185713.pdf,1570180811666140725185713,2015,NOT_DETECTED,MIC,=,4,um,S. aureus,6,rule-11,table_like_text,"Design, Synthesis and Biological Evaluation Letters in Drug Design & Discovery, 2015, Vol. 12, No. 1 43 Calcd. for C H F N : C, 69.81; H, 5.86; N, 12.06. Found: plates were incubated at 27 °C for 48 h. Inhibition zones 27 27 3 4 C, 69.78; H, 5.82; N, 12.02. were measured, the diameter was calculated in millimeter and the corresponding results were in Table 2. 2-(2-(1-(6-Phenyl-4-(trifluoromethyl) Pyridin-2-yl) Piperi- din-4-yl)-1H-benzo[d] imidazol-1-yl) Acetonitrile (5c) 4. CONCLUSION Yield: 83 %. M.P: 174-176 oC, I.R: 1610.87 (-C=N-), In conclusion, we have discovered that a number of ben- 1396.06 (CF 3 ). 1H NMR (DMSO-d 6 ): (cid:2) 2.18-2.27 (m, 4H), zimidazole-pyridine-piperidine hybrids displayed moderate 3.23-3.37 (m, 2H), 3.49-3.62 (m, 1H), 4.71-4.80 (d, 2H, J = activity against various fungal organisms as well as bacterial 11.51 Hz), 5.59 (s, 2H, N-CH 2 -CN), 6.97 (s, 1H, Ar-H), organisms. One promising compound 5a exhibited broad 7.27-7.30 (m, 2H, Ar-H), 7.41-7.49 (m, 3H, Ar-H), 7.57-7.61 spectrum antifungal activity including antibacterial activity (m, 1H, Ar-H), 7.65-7.69 (m, 1H, Ar-H), 8.08-8.10 (m, 2H, in vitro and was more potent than the standard drugs. Ar-H). ESI-M...",not available,no,benzimidazole.rule_extractor,0.75,4,um,4,um,repeated_distinct_evidence,2,no
1570180811666140725185713.pdf,1570180811666140725185713,2015,NOT_DETECTED,MIC,=,4,um,S. aureus,6,rule-12,table_like_text,"Design, Synthesis and Biological Evaluation Letters in Drug Design & Discovery, 2015, Vol. 12, No. 1 43 Calcd. for C H F N : C, 69.81; H, 5.86; N, 12.06. Found: plates were incubated at 27 °C for 48 h. Inhibition zones 27 27 3 4 C, 69.78; H, 5.82; N, 12.02. were measured, the diameter was calculated in millimeter and the corresponding results were in Table 2. 2-(2-(1-(6-Phenyl-4-(trifluoromethyl) Pyridin-2-yl) Piperi- din-4-yl)-1H-benzo[d] imidazol-1-yl) Acetonitrile (5c) 4. CONCLUSION Yield: 83 %. M.P: 174-176 oC, I.R: 1610.87 (-C=N-), In conclusion, we have discovered that a number of ben- 1396.06 (CF 3 ). 1H NMR (DMSO-d 6 ): (cid:2) 2.18-2.27 (m, 4H), zimidazole-pyridine-piperidine hybrids displayed moderate 3.23-3.37 (m, 2H), 3.49-3.62 (m, 1H), 4.71-4.80 (d, 2H, J = activity against various fungal organisms as well as bacterial 11.51 Hz), 5.59 (s, 2H, N-CH 2 -CN), 6.97 (s, 1H, Ar-H), organisms. One promising compound 5a exhibited broad 7.27-7.30 (m, 2H, Ar-H), 7.41-7.49 (m, 3H, Ar-H), 7.57-7.61 spectrum antifungal activity including antibacterial activity (m, 1H, Ar-H), 7.65-7.69 (m, 1H, Ar-H), 8.08-8.10 (m, 2H, in vitro and was more potent than the standard drugs. Ar-H). ESI-M...",not available,no,benzimidazole.rule_extractor,0.75,4,um,4,um,repeated_distinct_evidence,2,no
1570180811666140725185713.pdf,1570180811666140725185713,2015,NOT_DETECTED,MIC,=,5,um,S. aureus,6,rule-13,table_like_text,"Design, Synthesis and Biological Evaluation Letters in Drug Design & Discovery, 2015, Vol. 12, No. 1 43 Calcd. for C H F N : C, 69.81; H, 5.86; N, 12.06. Found: plates were incubated at 27 °C for 48 h. Inhibition zones 27 27 3 4 C, 69.78; H, 5.82; N, 12.02. were measured, the diameter was calculated in millimeter and the corresponding results were in Table 2. 2-(2-(1-(6-Phenyl-4-(trifluoromethyl) Pyridin-2-yl) Piperi- din-4-yl)-1H-benzo[d] imidazol-1-yl) Acetonitrile (5c) 4. CONCLUSION Yield: 83 %. M.P: 174-176 oC, I.R: 1610.87 (-C=N-), In conclusion, we have discovered that a number of ben- 1396.06 (CF 3 ). 1H NMR (DMSO-d 6 ): (cid:2) 2.18-2.27 (m, 4H), zimidazole-pyridine-piperidine hybrids displayed moderate 3.23-3.37 (m, 2H), 3.49-3.62 (m, 1H), 4.71-4.80 (d, 2H, J = activity against various fungal organisms as well as bacterial 11.51 Hz), 5.59 (s, 2H, N-CH 2 -CN), 6.97 (s, 1H, Ar-H), organisms. One promising compound 5a exhibited broad 7.27-7.30 (m, 2H, Ar-H), 7.41-7.49 (m, 3H, Ar-H), 7.57-7.61 spectrum antifungal activity including antibacterial activity (m, 1H, Ar-H), 7.65-7.69 (m, 1H, Ar-H), 8.08-8.10 (m, 2H, in vitro and was more potent than the standard drugs. Ar-H). ESI-M...",not available,no,benzimidazole.rule_extractor,0.75,5,um,5,um,repeated_distinct_evidence,2,no
1570180811666140725185713.pdf,1570180811666140725185713,2015,NOT_DETECTED,MIC,=,5,um,S. aureus,6,rule-14,table_like_text,"Design, Synthesis and Biological Evaluation Letters in Drug Design & Discovery, 2015, Vol. 12, No. 1 43 Calcd. for C H F N : C, 69.81; H, 5.86; N, 12.06. Found: plates were incubated at 27 °C for 48 h. Inhibition zones 27 27 3 4 C, 69.78; H, 5.82; N, 12.02. were measured, the diameter was calculated in millimeter and the corresponding results were in Table 2. 2-(2-(1-(6-Phenyl-4-(trifluoromethyl) Pyridin-2-yl) Piperi- din-4-yl)-1H-benzo[d] imidazol-1-yl) Acetonitrile (5c) 4. CONCLUSION Yield: 83 %. M.P: 174-176 oC, I.R: 1610.87 (-C=N-), In conclusion, we have discovered that a number of ben- 1396.06 (CF 3 ). 1H NMR (DMSO-d 6 ): (cid:2) 2.18-2.27 (m, 4H), zimidazole-pyridine-piperidine hybrids displayed moderate 3.23-3.37 (m, 2H), 3.49-3.62 (m, 1H), 4.71-4.80 (d, 2H, J = activity against various fungal organisms as well as bacterial 11.51 Hz), 5.59 (s, 2H, N-CH 2 -CN), 6.97 (s, 1H, Ar-H), organisms. One promising compound 5a exhibited broad 7.27-7.30 (m, 2H, Ar-H), 7.41-7.49 (m, 3H, Ar-H), 7.57-7.61 spectrum antifungal activity including antibacterial activity (m, 1H, Ar-H), 7.65-7.69 (m, 1H, Ar-H), 8.08-8.10 (m, 2H, in vitro and was more potent than the standard drugs. Ar-H). ESI-M...",not available,no,benzimidazole.rule_extractor,0.75,5,um,5,um,repeated_distinct_evidence,2,no
2023.12.si5a.0471.pdf,2023.12.si5a.0471,3D,NOT_DETECTED,pMIC,=,2,um,EC,6,rule-1,table_like_text,"QSAR, Molecular Docking, And ADME Studies Of Benzimidazole Derivatives As Antibacterial Agents Section A-Research Paper protein to determine their anticancer potential. A QSAR models for antibacterial potential against series of heterocyclic molecules selected from the Escherichia Coli are as follows literature were prepared using maestro module. Correlation analysis was used in the initial Their 3D mol files were converted in the software study. The correlation matrix for antibacterial accepted .maegz file in Ligprep. Minimization of compounds' activity against Escherichia coli is all ligands was carried out using the OPLS force presented in Table 4. The colinearity (r > 0.8) field module [44, 45]. The search algorithm and between various variables was significant. The energy scoring function used in docking are used to correlation matrix showed that the topological generate and evaluate ligand poses within receptor index Balaban (r = 0.582, Eq. 1) (Table 4) was binding sites. [46]. used to define the antibacterial activity of benzimidazole derivatives. Grid Generation and Molecular Docking The preprocessed protein (1JIJ and 1KZN) was The equation comes out as: taken and the most...",not available,no,benzimidazole.rule_extractor,0.75,2,um,2,um,repeated_distinct_evidence,2,no
2023.12.si5a.0471.pdf,2023.12.si5a.0471,3D,NOT_DETECTED,pMIC,=,2,um,EC,6,rule-2,table_like_text,"QSAR, Molecular Docking, And ADME Studies Of Benzimidazole Derivatives As Antibacterial Agents Section A-Research Paper protein to determine their anticancer potential. A QSAR models for antibacterial potential against series of heterocyclic molecules selected from the Escherichia Coli are as follows literature were prepared using maestro module. Correlation analysis was used in the initial Their 3D mol files were converted in the software study. The correlation matrix for antibacterial accepted .maegz file in Ligprep. Minimization of compounds' activity against Escherichia coli is all ligands was carried out using the OPLS force presented in Table 4. The colinearity (r > 0.8) field module [44, 45]. The search algorithm and between various variables was significant. The energy scoring function used in docking are used to correlation matrix showed that the topological generate and evaluate ligand poses within receptor index Balaban (r = 0.582, Eq. 1) (Table 4) was binding sites. [46]. used to define the antibacterial activity of benzimidazole derivatives. Grid Generation and Molecular Docking The preprocessed protein (1JIJ and 1KZN) was The equation comes out as: taken and the most...",not available,no,benzimidazole.rule_extractor,0.75,2,um,2,um,repeated_distinct_evidence,2,no
2023.12.si5a.0471.pdf,2023.12.si5a.0471,4,NOT_DETECTED,pMIC,=,1,UM,EC,7,rule-3,text,"QSAR, Molecular Docking, And ADME Studies Of Benzimidazole Derivatives As Antibacterial Agents Section A-Research Paper Table 4 Correlation matrix for antibacterial activity against Escherichia Coli pMIC µ log P MR 1χv 3χ 3χv κ1 Κα2 J LUMO EC pMIC 1.00 EC µ -0.31 1.00 log P -0.40 0.10 1.00 MR -0.23 0.02 0.92 1.00 1χv -0.21 -0.03 0.87 0.99 1.00 3χ -0.09 0.00 0.48 0.67 0.76 1.00 3χv -0.21 0.19 0.59 0.76 0.80 0.92 1.00 κ1 -0.11 -0.09 0.86 0.98 0.99 0.71 0.73 1.00 Κα2 -0.06 -0.13 0.87 0.90 0.85 0.",not available,no,benzimidazole.rule_extractor,0.6,1,UM,1,UM,repeated_distinct_evidence,6,no
2023.12.si5a.0471.pdf,2023.12.si5a.0471,4,NOT_DETECTED,pMIC,=,1,UM,EC,7,rule-4,text,"QSAR, Molecular Docking, And ADME Studies Of Benzimidazole Derivatives As Antibacterial Agents Section A-Research Paper Table 4 Correlation matrix for antibacterial activity against Escherichia Coli pMIC µ log P MR 1χv 3χ 3χv κ1 Κα2 J LUMO EC pMIC 1.00 EC µ -0.31 1.00 log P -0.40 0.10 1.00 MR -0.23 0.02 0.92 1.00 1χv -0.21 -0.03 0.87 0.99 1.00 3χ -0.09 0.00 0.48 0.67 0.76 1.00 3χv -0.21 0.19 0.59 0.76 0.80 0.92 1.00 κ1 -0.11 -0.09 0.86 0.98 0.99 0.71 0.73 1.00 Κα2 -0.06 -0.13 0.87 0.90 0.85 0.",not available,no,benzimidazole.rule_extractor,0.6,1,UM,1,UM,repeated_distinct_evidence,6,no
2023.12.si5a.0471.pdf,2023.12.si5a.0471,4,NOT_DETECTED,pMIC,=,1,UM,EC,7,rule-5,text,"QSAR, Molecular Docking, And ADME Studies Of Benzimidazole Derivatives As Antibacterial Agents Section A-Research Paper Table 4 Correlation matrix for antibacterial activity against Escherichia Coli pMIC µ log P MR 1χv 3χ 3χv κ1 Κα2 J LUMO EC pMIC 1.00 EC µ -0.31 1.00 log P -0.40 0.10 1.00 MR -0.23 0.02 0.92 1.00 1χv -0.21 -0.03 0.87 0.99 1.00 3χ -0.09 0.00 0.48 0.67 0.76 1.00 3χv -0.21 0.19 0.59 0.76 0.80 0.92 1.00 κ1 -0.11 -0.09 0.86 0.98 0.99 0.71 0.73 1.00 Κα2 -0.06 -0.13 0.87 0.90 0.85 0.37 0.",not available,no,benzimidazole.rule_extractor,0.6,1,UM,1,UM,repeated_distinct_evidence,6,no
2023.12.si5a.0471.pdf,2023.12.si5a.0471,4,NOT_DETECTED,pMIC,=,1,UM,EC,7,rule-6,text,"QSAR, Molecular Docking, And ADME Studies Of Benzimidazole Derivatives As Antibacterial Agents Section A-Research Paper Table 4 Correlation matrix for antibacterial activity against Escherichia Coli pMIC µ log P MR 1χv 3χ 3χv κ1 Κα2 J LUMO EC pMIC 1.00 EC µ -0.31 1.00 log P -0.40 0.10 1.00 MR -0.23 0.02 0.92 1.00 1χv -0.21 -0.03 0.87 0.99 1.00 3χ -0.09 0.00 0.48 0.67 0.76 1.00 3χv -0.21 0.19 0.59 0.76 0.80 0.92 1.00 κ1 -0.11 -0.09 0.86 0.98 0.99 0.71 0.73 1.00 Κα2 -0.06 -0.13 0.87 0.90 0.85 0.37 0.",not available,no,benzimidazole.rule_extractor,0.6,1,UM,1,UM,repeated_distinct_evidence,6,no
