pdf,sn,NP,bacteria,drug,method,value_drug,value_np,value_combined,FIC,page,table_id,row_id,evidence_id,source_text,extractor,confidence
reyes-torres2019.pdf,4283,ZnO,Escherichia coli,Ampicillin,FIC,,,,0.5,3,,text-1,reyes-torres2019:rule-11,"M.A.Reyes-Torres,etal. Ceramics International 45 (2019) 24461–24468 diffraction(XRD)usingaRigakuUltimaIVdiffractometeroperatedat 2.6.",synergy.text_rules,0.58
reyes-torres2019.pdf,4284,ZnO,Escherichia coli,Ampicillin,FIC,,,,0.5,3,,text-2,reyes-torres2019:rule-12,Ceramics International 45 (2019) 24461–24468 diffraction(XRD)usingaRigakuUltimaIVdiffractometeroperatedat 2.6. Synergytests 35kVand25mAwithCuKαradiation(λ=1.541Å).TheXRDpatterns were recorded from 10 to 80° (2θ) at the scan rate of 0.02°/s.,synergy.text_rules,0.58
reyes-torres2019.pdf,4285,nanoparticle,Escherichia coli,Ampicillin,FIC,,,,0.5,3,,text-3,reyes-torres2019:rule-13,"Synergytests 35kVand25mAwithCuKαradiation(λ=1.541Å).TheXRDpatterns were recorded from 10 to 80° (2θ) at the scan rate of 0.02°/s. The The antimicrobial activity of the NPs, as well as of the antibiotic identificationofthecrystalline phaseswascarriedoutbycomparison alone (ampicillin 128μg/mL) or in combination was determined by withcrystallographicstandarddatareportedintheInternationalCenter serial dilutions in 96-well plates in accordance with the guidelines of ofDiffractionData(ICDD).Thecrystallitesize(CS)wasobtainedbythe theCLSI.Twofolddilutionsofeach,CuOandZnO-NPs,andtheanti- Halder-Wagner method implemented in the PDXL2 software of the biotic were distributed into the wells of the plate to get the designed diffractometer.",synergy.text_rules,0.58
reyes-torres2019.pdf,4286,nanoparticle,Escherichia coli,Ampicillin,FIC,,,,0.5,3,,text-4,reyes-torres2019:rule-14,"The thermal analysis of the milled precursor was rea- range of concentrations. The dilutions performed on the NPs started lized by differential scanning calorimetry/thermogravimetric analysis fromthecolumnstotherightandtheantibioticdilutionswerestarted (DSC/TGA) in a Setaram Labsys Evo 1600 thermoanalyzer, using ap- fromthefirstrowdownwards,eachofthewellsheldauniquecombi- proximately 5mg of the sample which was heated from room tem- nationofconcentrationsoftheNPsandtheantibiotic.Oncetheanti- peratureto550°Catarateof10°C/min.Themorphologyandsizeof microbial wells of known concentration are titrated and those MICs CuOandZnO-NPswereobservedbytransmissionelectronmicroscopy exerted theexpected effect inthe presence of NPswith the antibiotic (TEM) in a FEI TITAN 80–300kV microscope.",synergy.text_rules,0.58
reyes-torres2019.pdf,4287,ZnO,Escherichia coli,Ampicillin,FIC,,,,0.5,3,,text-5,reyes-torres2019:rule-15,"nationofconcentrationsoftheNPsandtheantibiotic.Oncetheanti- peratureto550°Catarateof10°C/min.Themorphologyandsizeof microbial wells of known concentration are titrated and those MICs CuOandZnO-NPswereobservedbytransmissionelectronmicroscopy exerted theexpected effect inthe presence of NPswith the antibiotic (TEM) in a FEI TITAN 80–300kV microscope. High resolution trans- andviceversaaredetermined,thefractionalinhibitoryconcentration mission electron microscopy (HRTEM) and selected area electron dif- (FIC)ofeachcomponentwasdeterminedbasedontheindividualMICs.",synergy.text_rules,0.58
reyes-torres2019.pdf,4288,ZnO,Escherichia coli,Ampicillin,FIC,,,,0.5,3,,text-6,reyes-torres2019:rule-16,"High resolution trans- andviceversaaredetermined,thefractionalinhibitoryconcentration mission electron microscopy (HRTEM) and selected area electron dif- (FIC)ofeachcomponentwasdeterminedbasedontheindividualMICs. fraction(SAED)techniqueswereusedtoobservestructuralcharacter- According to Guelfi et al.",synergy.text_rules,0.58
reyes-torres2019.pdf,4289,ZnO,Escherichia coli,Ampicillin,FIC,,,,0.5,3,,text-7,reyes-torres2019:rule-17,"fraction(SAED)techniqueswereusedtoobservestructuralcharacter- According to Guelfi et al. (2013) the synergistic effect of two anti- isticsoftheas-synthesizedNPs.Inaddition,CuOandZnOcommercial microbial substances can be classified through the FIC as follows: sy- powderssuppliedbyMerck(ACSreagent,≥99%)werecharacterized nergistic effect (Σ FIC≤0.5), partial synergistic effect (Σ FIC > 0.5 by XRD to obtain their structural characteristics for comparative pur- and <1), additive effect (Σ FIC=1), indifferent effect (Σ FIC > 1 poses.",synergy.text_rules,0.58
reyes-torres2019.pdf,4290,ZnO,Escherichia coli,Ampicillin,FIC,,,,0.5,3,,text-8,reyes-torres2019:rule-18,"mmercial microbial substances can be classified through the FIC as follows: sy- powderssuppliedbyMerck(ACSreagent,≥99%)werecharacterized nergistic effect (Σ FIC≤0.5), partial synergistic effect (Σ FIC > 0.5 by XRD to obtain their structural characteristics for comparative pur- and <1), additive effect (Σ FIC=1), indifferent effect (Σ FIC > 1 poses. and≤4andantagonisticeffect(ΣFIC > 4)[24].",synergy.text_rules,0.58
reyes-torres2019.pdf,4291,ZnO,Escherichia coli,Ampicillin,FIC,,,,0.5,3,,text-9,reyes-torres2019:rule-19,and≤4andantagonisticeffect(ΣFIC > 4)[24]. 2.3.,synergy.text_rules,0.58
reyes-torres2019.pdf,4292,ZnO,Pseudomonas aeruginosa,Ampicillin,viability (%),,,,0.5,3,,text-10,reyes-torres2019:rule-20,"Conservationandreactivationofthestrainsusedinthisstudy 2.7. Cellviabilityassay Referencestrains,representativeofthemainbacterialgroupsE.coli ToanalyzeifCuOandZnO-NPsaffectcellviability,calcein/etidium ATCC 25922, Pseudomonas aeruginosa ATCC 27853, S.",synergy.text_rules,0.58
reyes-torres2019.pdf,4293,ZnO,Staphylococcus aureus,Ampicillin,viability (%),,,,0.5,3,,text-11,reyes-torres2019:rule-21,"Cellviabilityassay Referencestrains,representativeofthemainbacterialgroupsE.coli ToanalyzeifCuOandZnO-NPsaffectcellviability,calcein/etidium ATCC 25922, Pseudomonas aeruginosa ATCC 27853, S. aureus ATCC homodimer(EthD-1)assaywasperformedinhumandermalfibroblasts.",synergy.text_rules,0.58
reyes-torres2019.pdf,4294,ZnO,Escherichia coli,Ampicillin,FIC,,,,0.5,3,,text-12,reyes-torres2019:rule-22,"surgeries, previous signature of a consent letter by the patient. Cells Thereactivationofthestrainsconsistedinthegradualthawingofeach were cultured with DMEM/F12 medium (Gibco) supplemented with ofthevials.Oncethecontentsofthevialswerehomogenized,200μL 10%offetalbovineserum (Gibco)and1%ofpenicillin/streptomicyn representative of each vial was taken and mixed in a vial containing (Gibco).20,000fibroblastswereseededin48wellculturedishes.After 1000μl of Mueller Hinton broth, which was incubated 24hat a tem- 24hofadhesionthetreatmentswereapplied:5,10,15,20,25,30,35 peratureof37°Cinaerobicconditions.",synergy.text_rules,0.58
reyes-torres2019.pdf,4295,ZnO,Escherichia coli,Ampicillin,FIC,,,,0.5,3,,text-13,reyes-torres2019:rule-23,"10%offetalbovineserum (Gibco)and1%ofpenicillin/streptomicyn representative of each vial was taken and mixed in a vial containing (Gibco).20,000fibroblastswereseededin48wellculturedishes.After 1000μl of Mueller Hinton broth, which was incubated 24hat a tem- 24hofadhesionthetreatmentswereapplied:5,10,15,20,25,30,35 peratureof37°Cinaerobicconditions. and 40ppm of ZnO or CuO-NPs, besides the control condition (PBS).",synergy.text_rules,0.58
reyes-torres2019.pdf,4296,ZnO,Escherichia coli,Ampicillin,viability (%),,,,0.5,3,,text-14,reyes-torres2019:rule-24,"and 40ppm of ZnO or CuO-NPs, besides the control condition (PBS). After 24h of the treatments live/dead viability/cytotoxicity kits were 2.4.",synergy.text_rules,0.58
reyes-torres2019.pdf,4297,ZnO,Escherichia coli,Ampicillin,viability (%),,,,0.5,3,,text-15,reyes-torres2019:rule-25,"After 24h of the treatments live/dead viability/cytotoxicity kits were 2.4. Standardizationofantimicrobialtests used(Thermo),1μMcalceinAMand2μMetidiumhomodimer(EthD- 1) wereadded to theculture mediumandkeptincontact during1h;",synergy.text_rules,0.58
reyes-torres2019.pdf,4298,ZnO,Escherichia coli,Ampicillin,FIC,,,,0.5,3,,text-16,reyes-torres2019:rule-26,"Standardizationofantimicrobialtests used(Thermo),1μMcalceinAMand2μMetidiumhomodimer(EthD- 1) wereadded to theculture mediumandkeptincontact during1h; The antimicrobial activity was evaluated by the microdilution then the medium was changed and photographs were taken using an methodinbrothtodeterminatetheminimuminhibitoryconcentration epifluorescence microscope (Zeiss, AvioObserver).",synergy.text_rules,0.58
reyes-torres2019.pdf,4299,ZnO,Escherichia coli,Ampicillin,MIC,,,,0.5,3,,text-17,reyes-torres2019:rule-27,"The antimicrobial activity was evaluated by the microdilution then the medium was changed and photographs were taken using an methodinbrothtodeterminatetheminimuminhibitoryconcentration epifluorescence microscope (Zeiss, AvioObserver). The number and (MIC), this method was validated using reference strains of S.",synergy.text_rules,0.58
reyes-torres2019.pdf,4300,ZnO,Staphylococcus aureus,Ampicillin,MIC,,,,0.5,3,,text-18,reyes-torres2019:rule-28,"The number and (MIC), this method was validated using reference strains of S. aureus percentageofcellswerecalculatedusingImageJsoftware.Theassays ATCC25923andE.coliATCC25922.Thecommercialantibioticsused wereperformedbytriplicateandatthreeindependenttimes.",synergy.text_rules,0.58
reyes-torres2019.pdf,4301,ZnO,Escherichia coli,Ampicillin,FIC,,,,0.5,3,,text-19,reyes-torres2019:rule-29,"aureus percentageofcellswerecalculatedusingImageJsoftware.Theassays ATCC25923andE.coliATCC25922.Thecommercialantibioticsused wereperformedbytriplicateandatthreeindependenttimes. were oxacillin (Sigma-Aldrich, Germany), 64μg/mL, and ampicillin (Sigma-Aldrich, Germany), 128μg/mL, respectively.",synergy.text_rules,0.58
reyes-torres2019.pdf,4302,CuO,Escherichia coli,Ampicillin,FIC,,,,0.5,3,,text-20,reyes-torres2019:rule-30,"The characteristic 2.5. EvaluationoftheantimicrobialactivityofNPs reflections of NaNO (JCPDS 85–0850) and CuO (JCPDS 80–1268) 3 crystalline phases were identified, whose standards reported in the The antimicrobial activity of the NPs and their commercially ICDDhavebeenincludedinthebottomofFig.1tofacilitatecompar- availablemicrometrichomologouscounterpartswasevaluatedontwo ison.Thepresenceofthealkalinenitratesconfirmedtheoccurrenceof Gram negative microorganisms from the E.",synergy.text_rules,0.58
reyes-torres2019.pdf,4303,nanoparticle,Escherichia coli,Ampicillin,FIC,,,,0.5,3,,text-21,reyes-torres2019:rule-31,"crystalline phases were identified, whose standards reported in the The antimicrobial activity of the NPs and their commercially ICDDhavebeenincludedinthebottomofFig.1tofacilitatecompar- availablemicrometrichomologouscounterpartswasevaluatedontwo ison.Thepresenceofthealkalinenitratesconfirmedtheoccurrenceof Gram negative microorganisms from the E. coli ATCC 25922 and P.",synergy.text_rules,0.58
reyes-torres2019.pdf,4304,CuO,Escherichia coli,Ampicillin,FIC,,,,0.5,3,,text-22,reyes-torres2019:rule-32,"the metathesis reaction in the milling process. During the metathesis aeruginosaATCC27853,aswellas,twoGrampositivemicroorganisms: reaction,theLi+andNa+cationsdisplaceCu++iontoreactwiththe S.aureusATCC25923andE.faecalis29212.TheNPs,aswellas,their NO −anionsandproducingNaNO andLiNO .ThedetectionofCuO 3 3 3 commercially available micrometric homologous counterparts were confirmsthecrystallizationofthedesiredphaseinthemillingmedium dilutedinwatertoaconcentrationof1000μg/mL;serialdilutionswere itself, which also corroborates the novel production of CuO at room- carried out in the range of 1000 to 0.9μg/mL.",synergy.text_rules,0.58
reyes-torres2019.pdf,4305,CuO,Escherichia coli,Ampicillin,FIC,,,,0.5,3,,text-23,reyes-torres2019:rule-33,"dproducingNaNO andLiNO .ThedetectionofCuO 3 3 3 commercially available micrometric homologous counterparts were confirmsthecrystallizationofthedesiredphaseinthemillingmedium dilutedinwatertoaconcentrationof1000μg/mL;serialdilutionswere itself, which also corroborates the novel production of CuO at room- carried out in the range of 1000 to 0.9μg/mL. Then, a bacterial sus- temperature by mechanosynthesis.",synergy.text_rules,0.58
reyes-torres2019.pdf,4306,ZnO,Escherichia coli,Ampicillin,FIC,,,,0.5,3,,text-24,reyes-torres2019:rule-34,"Fig. 1 (b) contains the DSC/TGA pension,adjustedtoanabsorbanceof0.08at600nm(approximately, curves of the milled precursor.",synergy.text_rules,0.58
reyes-torres2019.pdf,4307,ZnO,Escherichia coli,Ampicillin,FIC,,,,0.5,3,,text-25,reyes-torres2019:rule-35,"1 (b) contains the DSC/TGA pension,adjustedtoanabsorbanceof0.08at600nm(approximately, curves of the milled precursor. In the DSC curve, the existence of an 1.5×108 UFC/mL), was diluted 1:1000 and added to each well.",synergy.text_rules,0.58
reyes-torres2019.pdf,4308,ZnO,Escherichia coli,Ampicillin,FIC,,,,0.5,3,,text-26,reyes-torres2019:rule-36,"In the DSC curve, the existence of an 1.5×108 UFC/mL), was diluted 1:1000 and added to each well. endothermicpeaklocatedat201°Cisrevealed,whichisrelatedtothe Microplates were incubated 24hat 37°C in aerobic conditions in a congruent fusion of the eutectic composition LiNO /NaNO (0.54/ 3 3 humidchamber.TheMICwasdeterminedinthecutpointswherethe 0.46Mratio)[25].AlthoughtheLiNO phasewasnotdetectedbyXRD, 3 turbiditywasaminimum.Tocorroboratethecutpoints,subcultureson theaforementionedthermaleventdemonstratesitspresenceinthere- agar plate were carried out and determined the minimal bactericidal actionsystemandalsoconstitutesadditionalevidenceofthemetathesis concentration.",synergy.text_rules,0.58
reyes-torres2019.pdf,4309,ZnO,Escherichia coli,Ampicillin,FIC,,,,0.5,3,,text-27,reyes-torres2019:rule-37,"nthecutpointswherethe 0.46Mratio)[25].AlthoughtheLiNO phasewasnotdetectedbyXRD, 3 turbiditywasaminimum.Tocorroboratethecutpoints,subcultureson theaforementionedthermaleventdemonstratesitspresenceinthere- agar plate were carried out and determined the minimal bactericidal actionsystemandalsoconstitutesadditionalevidenceofthemetathesis concentration. The averages ofthe MICand their standard deviations reaction experienced in the system.",synergy.text_rules,0.58
reyes-torres2019.pdf,4310,ZnO,Escherichia coli,Ampicillin,FIC,,,,0.5,3,,text-28,reyes-torres2019:rule-38,"The averages ofthe MICand their standard deviations reaction experienced in the system. Likewise, there are no other were obtained from three independent tests carried out on different thermaleventsrelatedtotheexistenceofnon-reactedLiOHorNaOHin daysofeachoftheNPswithrepresentativestrainsofGrampositiveand milling,whichmustberepresentedbyendothermicpeakscloseto462 Gramnegativebacteria.",synergy.text_rules,0.58
reyes-torres2019.pdf,4311,ZnO,Escherichia coli,Ampicillin,FIC,,,,0.5,3,,text-29,reyes-torres2019:rule-39,"Likewise, there are no other were obtained from three independent tests carried out on different thermaleventsrelatedtotheexistenceofnon-reactedLiOHorNaOHin daysofeachoftheNPswithrepresentativestrainsofGrampositiveand milling,whichmustberepresentedbyendothermicpeakscloseto462 Gramnegativebacteria. and 318°C, correspondingly.",synergy.text_rules,0.58
reyes-torres2019.pdf,4312,nanoparticle,Pseudomonas aeruginosa,Ampicillin,viability (%),,,,,6,,text-20,reyes-torres2019:rule-40,"4). Even though in all treatments, the percentage of viability is addingthecommonlyusedantibioticampicillin;attheconcentrations high (73.8% in the 40ppm condition), the number of viable cells de- used in this research the effect they have on eukaryotic cells have creasesalmosttwiceinthehighestconcentration(1.9timeslesscellsin adequatetoxicity,whichshouldcontinuebeingexploitedwiththein- 40ppmcomparedwiththecontrol).Thissuggeststhatwhenthecon- tensificationofthefunctionalizationofthesenanoparticlesforpossible centrationsofNPsincrease,manyofthedeadcellsweredetachedfrom biologicalapplications.Morestudiesarenecessarytoevaluatethebe- the culture plate, but most of the cells that remained attached were viable.WhileotherCuO-NPs,inarangeof20–40nm,showedgreater haviorofthispossiblealternativeagainstapanelofmorediversemi- cytotoxic effects where viability was reduced by 90% at 20ppm in croorganismstounderstandthemechanismofaction.",synergy.text_rules,0.58
reyes-torres2019.pdf,4313,CuO,Pseudomonas aeruginosa,Ampicillin,viability (%),,,,,6,,text-21,reyes-torres2019:rule-41,"applications.Morestudiesarenecessarytoevaluatethebe- the culture plate, but most of the cells that remained attached were viable.WhileotherCuO-NPs,inarangeof20–40nm,showedgreater haviorofthispossiblealternativeagainstapanelofmorediversemi- cytotoxic effects where viability was reduced by 90% at 20ppm in croorganismstounderstandthemechanismofaction. humanlungepithelialcellA549,ourstudyrevealsalesscytotoxicef- fect on epithelial fibroblasts placed in contact with CuO-NPs synthe- Acknowledgments tized by the green route reported here where viability was reduced around20%at20ppm[34].InthecaseofZnO-NPsallthetreatments Financial support for this work was partially provided by Consejo showed almost 100% of cell viability, only the 35 and 40ppm NacionaldeCienciayTecnología(CONACYT),Mexicothroughproject Table4 FICobtainedfromthecombinationofNPsandampicillinonATCCstrains.",synergy.text_rules,0.58
